ปี,เทอม,รหัสวิชา,ชื่อไทย,รหัสกลุ่ม,ชื่อภาษาอังกฤษ,ภาควิชา,หน่วยกิต,รายละเอียดวัน-เวลา-ห้องเรียน-อาคาร-ประเภทการสอน,รายละเอียดวิชา,เงื่อนไขรายวิชา,อาจารย์,สอบกลางภาค,สอบปลายภาค,หมายเหตุ,อ้างอิง
2567,2,519351-2560,เทคนิคการหาค่าเหมาะที่สุดเบื้องต้น,1,INTRODUCTION TO OPTIMIZATION TECHNIQUES,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 14:50-16:35 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พุธ _ เวลา : 08:30-09:20 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พุธ _ เวลา : 09:25-10:15 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",รูปแบบทางคณิตศาสตร์และการจัด,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.สิทธิเศรษฐ์ พลเวียง,,23 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี4-8,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111962&acadyear=2567&semester=2&avs279655917=3093
2567,2,519363-165,คณิตศาสตร์ประกันภัยเบื้องต้น,1,INTRODUCTION TO ACTUARIAL SCIENCE,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : อังคาร _ เวลา : 08:30-10:15 _ ห้องเรียน : 2202 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 14:50-15:40 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 15:45-16:35 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ความรู้เบื้องต้นของการประกันภัย การคำนวณดอกเบี้ย อัตราส่วนลด ความน่าจะเป็นสำหรับคณิตศาสตร์ประกันภัย ตารางทรงชีพ เงินรายปีตลอดชีพ เบี้ยประกัน เงินสำรอง,นักศึกษาต้องสอบผ่านวิชาที่มี ['511102-165'],ผู้ช่วยศาสตราจารย์ ดร.พัชรี สัมฤทธิ์นรพงศ์,22 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4206 ว.4,22 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาเลือกของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131247&acadyear=2567&semester=2&avs279655917=3094
2567,2,519364-165,คณิตศาสตร์สำหรับการจัดการพอร์ตการลงทุน,1,MATHEMATICS FOR PORTFOLIO MANAGEMENT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : อังคาร _ เวลา : 10:20-12:05 _ ห้องเรียน : 2203 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 08:30-09:20 _ ห้องเรียน : 1241 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 09:25-10:15 _ ห้องเรียน : 1241 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ความเสี่ยงและผลตอบแทน การวิเคราะห์ค่าเฉลี่ยความแปรปรวน ชาร์ปเรโช แบบจำลองการกำหนดราคาสินทรัพย์ประเภททุน มูลค่าที่ความเสี่ยง การหาค่าเหมาะที่สุดของพอร์ตการลงทุน แบบจำลองการกำหนดราคาหลายปัจจัย การหาค่าที่เหมาะที่สุดของอรรถประโยชน์,นักศึกษาต้องสอบผ่านวิชาที่มี ['519362-165'],ผู้ช่วยศาสตราจารย์ ดร.กลศ พัฒนะรพีเลิศ,24 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4103 ว.4,20 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับเลือกของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131248&acadyear=2567&semester=2&avs279655917=3095
2567,2,519365-165,การจำลองมอนติคาร์โลที่นำไปใช้กับการเงิน,1,MONTE CARLO SIMULATION WITH APPLICATIONS TO FINANCE,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (2-2-5),"เรียนทั้งหมด 2 คาบดังนี้ วัน : อังคาร _ เวลา : 13:00-14:45 _ ห้องเรียน : 2203 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 10:20-12:05 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lab(ปฏิบัติ)",ทฤษฎีบทลิมิตแบบคลาสสิก การเคลื่อนที่แบบบราวน์ วิธีมอนติคาร์โล การสร้างตัวแปรสุ่ม เทคนิคการลดความแปรปรวน ความสำคัญในการเลือกตัวอย่าง การจำลองการแพร่ การวิเคราะห์สภาพไว,"นักศึกษาต้องสอบผ่านวิชาที่มี ['511272-165', 'หรือ519241-165', 'หรือ519362-165', 'หรือต้องเรียนวิชารหัส 519362-165 ไปพร้อมกัน']",ผู้ช่วยศาสตราจารย์ ดร.กลศ พัฒนะรพีเลิศ,20 ม.ค. 2568 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4206 ว.4,17 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาเลือกของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131249&acadyear=2567&semester=2&avs279655917=3096
2567,2,519392-165,เตรียมความพร้อมสำหรับสหกิจศึกษา,1,PREPARATION FOR COOPERATIVE EDUCATION,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",1 (0-2-1),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 10:20-12:05 _ ห้องเรียน : 2202 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lab(ปฏิบัติ),หลักการ แนวคิด และกระบวนการของสหกิจศึกษา กฎและข้อบังคับ ความรู้พื้นฐานและเทคนิคในการสมัครงานอาชีพ ความรู้พื้นฐานและเทคนิคในการปฏิบัติงาน การสื่อสารและมนุษยสัมพันธ์ การพัฒนาบุคลิกภาพ ระบบการบริหารคุณภาพในสถานประกอบการ การนำเสนอและการเขียนรายงาน,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.นพดล ชุมชอบ,19 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4204 ว.4,28 มี.ค. 2568 เวลา 09:00 - 12:00 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ ปี3 (แผนสหกิจ),https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131305&acadyear=2567&semester=2&avs279655917=3097
2567,2,519462-165,กำหนดการเชิงจำนวนเต็ม,1,INTEGER PROGRAMMING,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (2-2-5),"เรียนทั้งหมด 2 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 2204 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 13:00-14:45 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lab(ปฏิบัติ)",ทบทวนกำหนดการเชิงเส้น กำหนดการเชิงจำนวนเต็ม การสร้างแบบจำลอง กำหนดการเชิงจำนวนเต็ม วิธีแตกกิ่งและจำกัดขอบเขต การแจงนับโดยปริยาย วิธี ระนาบตัด วิธีเมทาฮิวริสติก,นักศึกษาต้องสอบผ่านวิชาที่มี ['519361-165'],อาจารย์ ดร.ธีระเดช ไหลสุพรรณวงศ์,26 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4204 ว.4,26 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาเลือกของสาขาคณิตประยุกต์  ปี3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=138856&acadyear=2567&semester=2&avs279655917=3098
2567,2,519482-2560,เรื่องคัดเฉพาะทางคณิตศาสตร์คณนา,1,SELECTED TOPICS IN COMPUTATIONAL MATHEMATICS,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 2204 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 13:00-13:50 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 13:55-14:45 _ ห้องเรียน : 1231 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",เรื่องที่น่าสนใจในปัจจุบันทางคณิตศาสตร์คณนา,นักศึกษาต้องสอบผ่านวิชาที่มี [],อาจารย์ ดร.ธีระเดช ไหลสุพรรณวงศ์,26 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4204 ว.4,26 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาเลือกของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี4-8,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111982&acadyear=2567&semester=2&avs279655917=3099
2567,2,519484-2560,เรื่องคัดเฉพาะทางคณิตศาสตร์ประยุกต์,1,SELECTED TOPICS IN APPLIED MATHEMATICS,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : อังคาร _ เวลา : 08:30-10:15 _ ห้องเรียน : 2202 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 14:50-15:40 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 15:45-16:35 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",เรื่องที่น่าสนใจในปัจจุบันทางคณิตศาสตร์ประยุกต์,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.พัชรี สัมฤทธิ์นรพงศ์,22 ม.ค. 2568 เวลา 13:00 - 16:00 อาคาร วิทย์4 ห้อง 4206 ว.4,22 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาเลือกของสาขาคณิตประยุกต์ วิชาเลือกของสาขาคณิต ปี4-8,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111984&acadyear=2567&semester=2&avs279655917=3100
2567,2,519491-165,สัมมนา,1,SEMINAR,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",1 (0-2-1),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),สัมมนาในหัวข้อที่น่าสนใจในปัจจุบันทางคณิตศาสตร์ประยุกต์ภายใต้ความเห็นชอบของภาควิชาฯ,นักศึกษาต้องสอบผ่านวิชาที่มี ['519391-165'],ผู้ช่วยศาสตราจารย์ ดร.กลศ พัฒนะรพีเลิศ,,,วิชาบังคับของสาขาคณิตประยุกต์ปี3 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131313&acadyear=2567&semester=2&avs279655917=3101
2567,2,519491-165,สัมมนา,2,SEMINAR,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",1 (0-2-1),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),สัมมนาในหัวข้อที่น่าสนใจในปัจจุบันทางคณิตศาสตร์ประยุกต์ภายใต้ความเห็นชอบของภาควิชาฯ,นักศึกษาต้องสอบผ่านวิชาที่มี ['519391-165'],ผู้ช่วยศาสตราจารย์ ดร.สิทธิเศรษฐ์ พลเวียง,,,วิชาบังคับของสาขาคณิตประยุกต์ปี3 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131313&acadyear=2567&semester=2&avs279655917=3101
2567,2,519491-165,สัมมนา,3,SEMINAR,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",1 (0-2-1),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),สัมมนาในหัวข้อที่น่าสนใจในปัจจุบันทางคณิตศาสตร์ประยุกต์ภายใต้ความเห็นชอบของภาควิชาฯ,นักศึกษาต้องสอบผ่านวิชาที่มี ['519391-165'],ผู้ช่วยศาสตราจารย์ ดร.สินีนุช สุวรรณาภิชาติ,,,วิชาบังคับของสาขาคณิตประยุกต์ปี3 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131313&acadyear=2567&semester=2&avs279655917=3101
2567,2,519491-165,สัมมนา,4,SEMINAR,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",1 (0-2-1),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),สัมมนาในหัวข้อที่น่าสนใจในปัจจุบันทางคณิตศาสตร์ประยุกต์ภายใต้ความเห็นชอบของภาควิชาฯ,นักศึกษาต้องสอบผ่านวิชาที่มี ['519391-165'],ผู้ช่วยศาสตราจารย์ ดร.พัชรี สัมฤทธิ์นรพงศ์,,,วิชาบังคับของสาขาคณิตประยุกต์ปี3 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131313&acadyear=2567&semester=2&avs279655917=3101
2567,2,519493-2560,โครงงานวิจัย,1,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.ภาสวรรณ นพแก้ว,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,519493-2560,โครงงานวิจัย,2,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.สิทธิเศรษฐ์ พลเวียง,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,519493-2560,โครงงานวิจัย,3,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.สิทธิเศรษฐ์ พลเวียง,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,519493-2560,โครงงานวิจัย,4,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.สินีนุช สุวรรณาภิชาติ,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,519493-2560,โครงงานวิจัย,5,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.พัชรี สัมฤทธิ์นรพงศ์,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,519493-2560,โครงงานวิจัย,6,RESEARCH PROJECT,"วิทยาศาสตร์, สาขาวิชาคณิตศาสตร์ประยุกต์",2 (0-4-2),เรียนทั้งหมด 1 คาบดังนี้ วัน : ศุกร์ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1556 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี),การวิจัยในหัวข้อที่น่าสนใจทางคณิตศาสตร์ประยุกต์ภายใต้การแนะนำของอาจารย์ที่ปรึกษาในภาควิชาฯ การนำเสนอผลงานวิจัย,นักศึกษาต้องสอบผ่านวิชาที่มี [],อาจารย์ ดร.ธีระเดช ไหลสุพรรณวงศ์,,18 มี.ค. 2568 เวลา 09:00 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคณิตประยุกต์ปี4-8 ตามรายชื่อ,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=111986&acadyear=2567&semester=2&avs279655917=3105
2567,2,520111-165,โครงสร้างเชิงการคำนวณแบบไม่ต่อเนื่อง,1,DISCRETE COMPUTATIONAL STRUCTURES,"วิทยาศาสตร์, ภาควิชาคอมพิวเตอร์",3 (3-0-6),เรียนทั้งหมด 1 คาบดังนี้ วัน : พฤหัสบดี _ เวลา : 13:55-16:35 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี),คณิตศาสตร์และทฤษฎีความน่าจะเป็นเบื้องต้น  คอมบินาทอริกส์  ฟังก์ชันก่อกำเนิดและความสัมพันธ์เวียนเกิด  กราฟและการประยุกต์   ทฤษฎีรูปต้นไม้และข่ายงาน,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.กฤษณะ สีพนมวัน,25 ม.ค. 2568 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 5406 ว.4,17 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาสนเทศปี1-3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131925&acadyear=2567&semester=2&avs279655917=3111
2567,2,520112-165,เว็บเทคโนโลยี,1,WEB TECHNOLOGY,"วิทยาศาสตร์, ภาควิชาคอมพิวเตอร์",1 (0-2-1),"เรียนทั้งหมด 2 คาบดังนี้ วัน : จันทร์ _ เวลา : 14:50-16:35 _ ห้องเรียน : 1227/1 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : จันทร์ _ เวลา : 14:50-16:35 _ ห้องเรียน : 1227/2 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี)",ความสำคัญของเว็บเทคโนโลยี หลักการเบื้องต้นของเว็บเทคโนยี สถาปัตยกรรมของเว็บ โครงสร้างของเว็บ  การสร้างเว็บไซต์ด้วยภาษาเอชทีเอ็มแอล เอชทีเอ็มแอลอิลิเมนท์ และเอชทีเอ็มแอลแอตทริบิวท์ ซีเอสเอส และสื่อประสมบนเว็บ การสร้างเว็บที่ทุกคนเข้าถึงได้ การสร้างเว็บแบบตอบสนอง,นักศึกษาต้องสอบผ่านวิชาที่มี [],อาจารย์ ดร.สัจจาภรณ์ ไวจรรยา,20 ม.ค. 2568 เวลา 09:00 - 12:00 อาคาร วิทย์1 ห้อง ไววิทย์พุทธารี,20 มี.ค. 2568 เวลา 09:00 - 12:00 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาสนเทศปี1-2,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131926&acadyear=2567&semester=2&avs279655917=3112
2567,2,520211-2560,โครงสร้างเชิงการคำนวณแบบไม่ต่อเนื่อง,1,DISCRETE COMPUTATIONAL STRUCTURES,"วิทยาศาสตร์, ภาควิชาคอมพิวเตอร์",3 (3-0-6),เรียนทั้งหมด 1 คาบดังนี้ วัน : พฤหัสบดี _ เวลา : 13:55-16:35 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี),คณิตศาสตร์และทฤษฎีความน่าจะเป็นเบื้องต้น  คอมบินาทอริกส์  ฟังก์ชันก่อกำเนิดและความสัมพันธ์เวียนเกิด  กราฟและการประยุกต์   ทฤษฎีรูปต้นไม้และข่ายงาน,นักศึกษาต้องสอบผ่านวิชาที่มี ['511108-2560'],ผู้ช่วยศาสตราจารย์ ดร.กฤษณะ สีพนมวัน,25 ม.ค. 2568 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 5406 ว.4,17 มี.ค. 2568 เวลา 13:30 - 16:30 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาสนเทศปี4-8,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=116161&acadyear=2567&semester=2&avs279655917=3113
2567,2,520212-2560,กฎหมายและจรรยาบรรณสำหรับเทคโนโลยีสารสนเทศ,1,LAWS AND ETHICS IN INFORMATION TECHNOLOGY,"วิทยาศาสตร์, ภาควิชาคอมพิวเตอร์",3 (3-0-6),เรียนทั้งหมด 1 คาบดังนี้ วัน : พฤหัสบดี _ เวลา : 09:25-12:05 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี),กฎหมายว่าด้วยสิทธิในการแสดงความคิดเห็นอย่างเสรี การสื่อสาร และการเผยแพร่สารสนเทศ กฎหมายเกี่ยวกับสารสนเทศและเทคโนโลยีสารสนเทศ ความรู้พื้นฐานเกี่ยวกับจริยธรรมในวิชาชีพ จรรยาบรรณวิชาชีพสารสนเทศ จริยธรรมการใช้สารสนเทศและเทคโนโลยีสารสนเทศ,นักศึกษาต้องสอบผ่านวิชาที่มี ['520101-2560'],ผู้ช่วยศาสตราจารย์ ดร.กรัญญา สิทธิสงวนอาจารย์ ดร.เสาวลักษณ์ อร่ามพงศานุวัต,25 ม.ค. 2568 เวลา 13:00 - 15:00 อาคาร วิทย์4 ห้อง 5406 ว.4,22 มี.ค. 2568 เวลา 09:00 - 12:00 อาคาร 0 ห้อง กำหนดภายหลัง,วิชาบังคับของสาขาคอม สนเทศ ปี4-8,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=116162&acadyear=2567&semester=2&avs279655917=3114
